#,Level ( mm ), Moisture Sensor 2( % ), Moisture Sensor 3( % ),Date
35882,24,-11,34,2021-09-20 21:38:41
35883,25,-11,34,2021-09-20 21:39:42
35884,23,-11,34,2021-09-20 21:40:42
35885,24,-11,34,2021-09-20 21:41:42
35886,24,-11,34,2021-09-20 21:42:42
35887,24,-11,34,2021-09-20 21:43:42
35888,25,-11,34,2021-09-20 21:44:42
35889,24,-11,34,2021-09-20 21:45:42
35890,24,-11,35,2021-09-20 21:46:42
35891,24,-11,34,2021-09-20 21:47:43
35892,24,-11,34,2021-09-20 21:48:43
35893,23,-11,34,2021-09-20 21:49:43
35894,24,-11,34,2021-09-20 21:50:43
35895,24,-11,34,2021-09-20 21:51:43
35896,23,-11,34,2021-09-20 21:52:43
35897,25,-11,34,2021-09-20 21:53:43
35898,24,-11,34,2021-09-20 21:54:44
35899,24,-11,34,2021-09-20 21:55:44
35900,24,-11,34,2021-09-20 21:56:44
35901,23,-11,34,2021-09-20 21:57:44
35902,24,-11,34,2021-09-20 21:58:44
35903,24,-11,34,2021-09-20 21:59:44
35904,24,-11,34,2021-09-20 22:00:44
35905,25,-11,34,2021-09-20 22:01:45
35906,25,-11,34,2021-09-20 22:02:45
35907,24,-11,34,2021-09-20 22:05:45
35908,25,-11,34,2021-09-20 22:06:45
35909,23,-11,34,2021-09-20 22:07:45
35910,24,-11,34,2021-09-20 22:08:45
35911,24,-11,34,2021-09-20 22:09:46
35912,23,-11,34,2021-09-20 22:10:46
35913,24,-11,35,2021-09-20 22:11:46
35914,24,-11,34,2021-09-20 22:12:46
35915,24,-11,34,2021-09-20 22:13:46
35916,24,-11,34,2021-09-20 22:14:46
35917,24,-11,35,2021-09-20 22:15:47
35918,23,-11,34,2021-09-20 22:16:47
35919,24,-11,35,2021-09-20 22:17:47
35920,23,-11,34,2021-09-20 22:18:47
35921,23,-11,34,2021-09-20 22:19:47
35922,24,-11,34,2021-09-20 22:20:47
35923,24,-11,34,2021-09-20 22:21:47
35924,24,-11,34,2021-09-20 22:22:47
35925,23,-11,35,2021-09-20 22:23:48
35926,23,-11,34,2021-09-20 22:24:48
35927,24,-11,34,2021-09-20 22:25:48
35928,24,-11,34,2021-09-20 22:26:48
35929,24,-11,35,2021-09-20 22:27:48
35930,24,-11,34,2021-09-20 22:28:48
35931,25,-11,34,2021-09-20 22:29:48
35932,24,-11,34,2021-09-20 22:30:49
35933,24,-11,34,2021-09-20 22:31:49
35934,23,-11,34,2021-09-20 22:32:49
35935,23,-11,35,2021-09-20 22:33:49
35936,24,-11,35,2021-09-20 22:34:49
35937,25,-11,34,2021-09-20 22:35:49
35938,23,-11,34,2021-09-20 22:36:50
35939,24,-11,34,2021-09-20 22:37:50
35940,23,-11,34,2021-09-20 22:38:50
35941,24,-11,35,2021-09-20 22:39:50
35942,24,-11,34,2021-09-20 22:40:50
35943,24,-11,34,2021-09-20 22:41:51
35944,24,-11,34,2021-09-20 22:42:50
35945,22,-11,34,2021-09-20 22:43:50
35946,24,-11,34,2021-09-20 22:44:51
35947,23,-11,34,2021-09-20 22:45:51
35948,22,-11,34,2021-09-20 22:46:51
35949,23,-11,35,2021-09-20 22:47:51
35950,24,-11,34,2021-09-20 22:48:51
35951,25,-11,35,2021-09-20 22:49:51
35952,23,-11,34,2021-09-20 22:52:58
35953,23,-11,34,2021-09-20 22:53:52
35954,24,-11,34,2021-09-20 22:54:52
35955,24,-11,34,2021-09-20 22:55:52
35956,24,-11,34,2021-09-20 22:56:52
35957,23,-11,34,2021-09-20 22:57:52
35958,23,-11,34,2021-09-20 22:58:52
35959,22,-11,34,2021-09-20 22:59:53
35960,24,-11,34,2021-09-20 23:00:53
35961,23,-11,34,2021-09-20 23:01:53
35962,23,-11,34,2021-09-20 23:02:53
35963,23,-11,34,2021-09-20 23:03:53
35964,23,-11,34,2021-09-20 23:04:53
35965,24,-11,34,2021-09-20 23:05:53
35966,23,-11,34,2021-09-20 23:06:54
35967,23,-11,34,2021-09-20 23:07:54
35968,24,-11,34,2021-09-20 23:08:54
35969,22,-11,34,2021-09-20 23:09:54
35970,22,-11,34,2021-09-20 23:10:54
35971,23,-11,34,2021-09-20 23:11:54
35972,23,-11,34,2021-09-20 23:12:54
35973,22,-11,34,2021-09-20 23:13:55
35974,23,-11,34,2021-09-20 23:14:55
35975,23,-11,34,2021-09-20 23:15:55
35976,24,-11,34,2021-09-20 23:16:55
35977,23,-11,34,2021-09-20 23:17:55
35978,23,-11,34,2021-09-20 23:18:55
35979,23,-11,34,2021-09-20 23:19:55
35980,24,-11,34,2021-09-20 23:20:55
35981,23,-11,34,2021-09-20 23:21:56
35982,23,-11,34,2021-09-20 23:22:56
35983,23,-11,34,2021-09-20 23:23:56
35984,23,-11,34,2021-09-20 23:24:56
35985,24,-11,34,2021-09-20 23:25:56
35986,23,-11,34,2021-09-20 23:26:56
35987,24,-11,34,2021-09-20 23:27:57
35988,22,-11,35,2021-09-20 23:28:57
35989,23,-11,35,2021-09-20 23:29:57
35990,24,-11,34,2021-09-20 23:30:57
35991,23,-11,35,2021-09-20 23:31:57
35992,25,-11,35,2021-09-20 23:32:57
35993,23,-11,34,2021-09-20 23:33:58
35994,23,-11,34,2021-09-20 23:34:57
35995,25,-11,35,2021-09-20 23:35:58
35996,23,-11,35,2021-09-20 23:36:58
35997,23,-11,34,2021-09-20 23:37:58
35998,23,-11,35,2021-09-20 23:38:58
35999,23,-11,35,2021-09-20 23:39:58
36000,22,-11,35,2021-09-20 23:40:59
36001,23,-11,34,2021-09-20 23:41:58
36002,24,-11,34,2021-09-20 23:43:00
36003,23,-11,35,2021-09-20 23:43:59
36004,23,-11,34,2021-09-20 23:44:59
36005,23,-11,35,2021-09-20 23:45:59
36006,23,-11,34,2021-09-20 23:46:59
36007,23,-11,35,2021-09-20 23:47:59
36008,23,-11,35,2021-09-20 23:48:59
36009,23,-11,35,2021-09-20 23:49:59
36010,23,-11,35,2021-09-20 23:51:00
36011,22,-11,35,2021-09-20 23:52:00
36012,23,-11,35,2021-09-20 23:53:00
36013,24,-11,35,2021-09-20 23:54:00
36014,25,-11,34,2021-09-20 23:55:00
36015,24,-11,34,2021-09-20 23:56:00
36016,25,-11,34,2021-09-20 23:57:00
36017,23,-11,35,2021-09-20 23:58:01
36018,24,-11,35,2021-09-20 23:59:01
36019,24,-11,35,2021-09-21 00:00:01
36020,26,-11,35,2021-09-21 00:01:03
36021,25,-11,35,2021-09-21 00:02:01
36022,26,-11,35,2021-09-21 00:03:01
36023,26,-11,35,2021-09-21 00:04:01
36024,25,-11,35,2021-09-21 00:05:02
36025,25,-11,35,2021-09-21 00:06:02
36026,24,-11,34,2021-09-21 00:07:02
36027,23,-11,35,2021-09-21 00:08:02
36028,23,-11,35,2021-09-21 00:09:02
36029,24,-11,34,2021-09-21 00:10:02
36030,23,-11,34,2021-09-21 00:11:02
36031,22,-11,34,2021-09-21 00:12:03
36032,22,-11,34,2021-09-21 00:13:03
36033,23,-11,35,2021-09-21 00:14:03
36034,24,-11,34,2021-09-21 00:15:03
36035,23,-11,35,2021-09-21 00:16:03
36036,24,-11,35,2021-09-21 00:17:03
36037,23,-11,35,2021-09-21 00:18:03
36038,24,-11,34,2021-09-21 00:19:03
36039,23,-11,35,2021-09-21 00:20:04
36040,22,-11,35,2021-09-21 00:21:04
36041,23,-11,34,2021-09-21 00:22:04
36042,24,-11,34,2021-09-21 00:23:04
36043,25,-11,35,2021-09-21 00:24:04
36044,25,-11,35,2021-09-21 00:25:04
36045,26,-11,35,2021-09-21 00:26:04
36046,26,-11,35,2021-09-21 00:27:05
36047,26,-11,35,2021-09-21 00:28:05
36048,27,-11,35,2021-09-21 00:29:05
36049,28,-11,35,2021-09-21 00:30:05
36050,28,-11,35,2021-09-21 00:31:05
36051,29,-11,35,2021-09-21 00:32:05
36052,28,-11,35,2021-09-21 00:33:05
36053,27,-11,35,2021-09-21 00:34:06
36054,28,-11,35,2021-09-21 00:35:06
36055,29,-11,35,2021-09-21 00:36:06
36056,29,-11,35,2021-09-21 00:37:06
36057,29,-11,35,2021-09-21 00:38:06
36058,34,-11,36,2021-09-21 00:39:06
36059,36,-11,36,2021-09-21 00:40:06
36060,40,-11,36,2021-09-21 00:41:06
36061,41,-11,36,2021-09-21 00:42:07
36062,39,-11,36,2021-09-21 00:43:07
36063,38,-11,36,2021-09-21 00:44:07
36064,41,-11,36,2021-09-21 00:45:07
36065,39,-11,36,2021-09-21 00:46:07
36066,36,-11,36,2021-09-21 00:47:07
36067,35,-11,36,2021-09-21 00:48:07
36068,38,-11,36,2021-09-21 00:49:08
36069,40,-11,36,2021-09-21 00:50:08
36070,40,-11,36,2021-09-21 00:51:08
36071,46,-11,37,2021-09-21 00:52:08
36072,47,-11,37,2021-09-21 00:53:08
36073,47,-11,37,2021-09-21 00:54:08
36074,50,-11,37,2021-09-21 00:55:09
36075,48,-11,37,2021-09-21 00:56:09
36076,50,-11,37,2021-09-21 00:57:09
36077,53,-11,38,2021-09-21 00:58:09
36078,54,-11,38,2021-09-21 00:59:09
36079,57,-11,38,2021-09-21 01:00:09
36080,50,-11,37,2021-09-21 01:01:09
36081,56,-11,38,2021-09-21 01:02:09
36082,57,41,38,2021-09-21 01:03:09
36083,63,144,39,2021-09-21 01:04:10
36084,66,117,39,2021-09-21 01:05:10
36085,73,141,40,2021-09-21 01:06:10
36086,78,141,40,2021-09-21 01:07:10
36087,66,90,38,2021-09-21 01:08:10
36088,65,116,39,2021-09-21 01:09:10
36089,68,142,39,2021-09-21 01:10:10
36090,69,142,39,2021-09-21 01:11:11
36091,50,15,38,2021-09-21 01:12:11
36092,61,118,38,2021-09-21 01:13:11
36093,63,142,39,2021-09-21 01:14:11
36094,69,142,39,2021-09-21 01:15:11
36095,71,142,39,2021-09-21 01:16:11
36096,74,141,39,2021-09-21 01:17:11
36097,92,140,41,2021-09-21 01:18:12
36098,82,141,40,2021-09-21 01:19:12
36099,101,139,42,2021-09-21 01:20:12
36100,79,141,40,2021-09-21 01:21:12
36101,85,115,40,2021-09-21 01:22:12
36102,92,140,42,2021-09-21 01:23:12
36103,121,139,45,2021-09-21 01:24:12
36104,128,138,45,2021-09-21 01:25:13
36105,129,138,45,2021-09-21 01:26:13
36106,127,138,45,2021-09-21 01:27:13
36107,131,138,45,2021-09-21 01:28:13
36108,124,138,45,2021-09-21 01:29:13
36109,116,139,44,2021-09-21 01:30:13
36110,126,138,46,2021-09-21 01:31:13
36111,134,138,46,2021-09-21 01:32:13
36112,126,139,46,2021-09-21 01:33:14
36113,104,139,44,2021-09-21 01:34:14
36114,116,139,44,2021-09-21 01:35:14
36115,129,138,45,2021-09-21 01:36:14
36116,122,139,44,2021-09-21 01:37:14
36117,128,138,45,2021-09-21 01:38:14
36118,144,138,46,2021-09-21 01:39:15
36119,152,138,47,2021-09-21 01:40:15
36120,145,138,47,2021-09-21 01:41:15
36121,149,138,47,2021-09-21 01:42:15
36122,161,138,48,2021-09-21 01:43:15
36123,161,138,48,2021-09-21 01:44:15
36124,156,138,48,2021-09-21 01:45:16
36125,138,138,48,2021-09-21 01:46:16
36126,150,138,49,2021-09-21 01:47:16
36127,159,138,48,2021-09-21 01:48:16
36128,151,138,47,2021-09-21 01:49:16
36129,145,138,47,2021-09-21 01:50:16
36130,134,138,48,2021-09-21 01:51:16
36131,172,138,48,2021-09-21 01:52:16
36132,186,138,51,2021-09-21 01:53:16
36133,199,137,53,2021-09-21 01:54:17
36134,187,138,52,2021-09-21 01:55:17
36135,192,138,52,2021-09-21 01:56:17
36136,187,137,51,2021-09-21 01:57:17
36137,212,137,53,2021-09-21 01:58:17
36138,174,138,50,2021-09-21 01:59:17
36139,142,138,47,2021-09-21 02:00:17
36140,122,139,45,2021-09-21 02:01:18
36141,122,139,44,2021-09-21 02:02:18
36142,84,90,42,2021-09-21 02:03:18
36143,26,-11,35,2021-09-21 02:04:18
36144,32,-11,35,2021-09-21 02:05:18
36145,57,67,38,2021-09-21 02:06:18
36146,66,116,39,2021-09-21 02:07:18
36147,78,141,40,2021-09-21 02:08:19
36148,74,141,40,2021-09-21 02:09:19
36149,36,15,35,2021-09-21 02:10:19
36150,26,-11,35,2021-09-21 02:11:19
36151,32,-11,35,2021-09-21 02:12:19
36152,61,143,38,2021-09-21 02:13:19
36153,72,116,39,2021-09-21 02:14:20
36154,45,14,37,2021-09-21 02:15:20
36155,22,-11,34,2021-09-21 02:16:20
36156,22,-11,34,2021-09-21 02:17:20
36157,22,-11,34,2021-09-21 02:18:20
36158,24,-11,35,2021-09-21 02:19:20
36159,22,-11,34,2021-09-21 02:20:20
36160,21,-11,35,2021-09-21 02:21:20
36161,22,-11,35,2021-09-21 02:22:20
36162,25,-11,35,2021-09-21 02:23:21
36163,26,-11,35,2021-09-21 02:24:21
36164,32,-11,35,2021-09-21 02:25:21
36165,39,-11,36,2021-09-21 02:26:21
36166,33,-11,36,2021-09-21 02:27:21
36167,23,-11,34,2021-09-21 02:28:21
36168,21,-11,34,2021-09-21 02:29:21
36169,23,-11,35,2021-09-21 02:30:22
36170,23,-11,34,2021-09-21 02:31:22
36171,22,-11,34,2021-09-21 02:32:22
36172,21,-11,34,2021-09-21 02:33:22
36173,22,-11,34,2021-09-21 02:34:22
36174,23,-11,35,2021-09-21 02:35:22
36175,22,-11,35,2021-09-21 02:36:23
36176,29,-11,35,2021-09-21 02:37:22
36177,35,-11,36,2021-09-21 02:38:23
36178,23,-11,35,2021-09-21 02:39:23
36179,22,-11,34,2021-09-21 02:40:23
36180,21,-11,34,2021-09-21 02:41:23
36181,23,-11,34,2021-09-21 02:42:23
36182,22,-11,34,2021-09-21 02:43:23
36183,21,-11,34,2021-09-21 02:44:24
36184,22,-11,34,2021-09-21 02:45:24
36185,23,-11,34,2021-09-21 02:46:24
36186,21,-11,34,2021-09-21 02:47:24
36187,21,-11,34,2021-09-21 02:48:24
36188,21,-11,34,2021-09-21 02:49:24
36189,21,-11,34,2021-09-21 02:50:24
36190,22,-11,34,2021-09-21 02:51:24
36191,21,-11,34,2021-09-21 02:52:25
36192,20,-11,34,2021-09-21 02:53:25
36193,22,-11,34,2021-09-21 02:54:25
36194,21,-11,34,2021-09-21 02:55:25
36195,22,-11,34,2021-09-21 02:56:25
36196,22,-11,34,2021-09-21 02:57:25
36197,20,-11,34,2021-09-21 02:58:25
36198,22,-11,34,2021-09-21 02:59:26
36199,21,-11,34,2021-09-21 03:00:26
36200,21,-11,35,2021-09-21 03:01:26
36201,22,-11,34,2021-09-21 03:02:26
36202,21,-11,34,2021-09-21 03:03:26
36203,21,-11,34,2021-09-21 03:04:26
36204,21,-11,34,2021-09-21 03:05:26
36205,21,-11,34,2021-09-21 03:06:26
36206,21,-11,34,2021-09-21 03:07:27
36207,20,-11,35,2021-09-21 03:08:27
36208,21,-11,34,2021-09-21 03:09:27
36209,22,-11,34,2021-09-21 03:10:27
36210,21,-11,34,2021-09-21 03:11:27
36211,21,-11,34,2021-09-21 03:12:27
36212,22,-11,34,2021-09-21 03:13:27
36213,21,-11,34,2021-09-21 03:14:27
36214,22,-11,34,2021-09-21 03:15:28
36215,22,-11,34,2021-09-21 03:16:28
36216,20,-11,34,2021-09-21 03:17:28
36217,22,-11,34,2021-09-21 03:18:28
36218,20,-11,34,2021-09-21 03:19:28
36219,21,-11,34,2021-09-21 03:20:28
36220,21,-11,34,2021-09-21 03:21:29
36221,21,-11,34,2021-09-21 03:22:29
36222,21,-11,34,2021-09-21 03:23:29
36223,21,-11,34,2021-09-21 03:24:29
36224,21,-11,34,2021-09-21 03:25:29
36225,21,-11,34,2021-09-21 03:26:29
36226,23,-11,34,2021-09-21 03:27:29
36227,22,-11,34,2021-09-21 03:28:29
36228,21,-11,34,2021-09-21 03:29:30
36229,22,-11,34,2021-09-21 03:30:30
36230,22,-11,34,2021-09-21 03:31:30
36231,20,-11,34,2021-09-21 03:32:30
36232,21,-11,34,2021-09-21 03:33:30
36233,20,-11,34,2021-09-21 03:34:30
36234,20,-11,34,2021-09-21 03:35:30
36235,21,-11,34,2021-09-21 03:36:31
36236,22,-11,34,2021-09-21 03:37:31
36237,21,-11,34,2021-09-21 03:38:31
36238,21,-11,34,2021-09-21 03:39:31
36239,21,-11,34,2021-09-21 03:40:31
36240,22,-11,34,2021-09-21 03:41:31
36241,21,-11,35,2021-09-21 03:42:32
36242,21,-11,35,2021-09-21 03:43:32
36243,21,-11,34,2021-09-21 03:44:32
36244,21,-11,34,2021-09-21 03:45:32
36245,22,-11,34,2021-09-21 03:46:32
36246,20,-11,34,2021-09-21 03:47:32
36247,22,-11,34,2021-09-21 03:48:32
36248,20,-11,34,2021-09-21 03:49:32
36249,22,-11,34,2021-09-21 03:50:32
36250,22,-11,34,2021-09-21 03:51:33
36251,21,-11,34,2021-09-21 03:52:33
36252,21,-11,34,2021-09-21 03:53:33
36253,22,-11,34,2021-09-21 03:54:33
36254,21,-11,34,2021-09-21 03:55:33
36255,21,-11,34,2021-09-21 03:56:33
36256,22,-11,34,2021-09-21 03:57:33
36257,21,-11,34,2021-09-21 03:58:34
36258,22,-11,35,2021-09-21 03:59:34
36259,21,-11,34,2021-09-21 04:00:34
36260,20,-11,34,2021-09-21 04:01:34
36261,22,-11,35,2021-09-21 04:02:34
36262,21,-11,35,2021-09-21 04:03:34
36263,21,-11,34,2021-09-21 04:04:34
36264,21,-11,34,2021-09-21 04:05:35
36265,24,-11,35,2021-09-21 04:06:35
36266,23,-11,34,2021-09-21 04:07:35
36267,22,-11,35,2021-09-21 04:08:35
36268,24,-11,35,2021-09-21 04:09:35
36269,22,-11,34,2021-09-21 04:10:35
36270,23,-11,35,2021-09-21 04:11:35
36271,22,-11,35,2021-09-21 04:12:35
36272,23,-11,35,2021-09-21 04:13:36
36273,22,-11,35,2021-09-21 04:14:36
36274,22,-11,35,2021-09-21 04:15:36
36275,24,-11,35,2021-09-21 04:16:36
36276,24,-11,35,2021-09-21 04:17:36
36277,26,-11,35,2021-09-21 04:18:36
36278,23,-11,35,2021-09-21 04:19:36
36279,21,-11,34,2021-09-21 04:20:37
36280,21,-11,34,2021-09-21 04:21:37
36281,21,-11,34,2021-09-21 04:22:37
36282,21,-11,34,2021-09-21 04:23:37
36283,21,-11,34,2021-09-21 04:24:37
36284,21,-11,34,2021-09-21 04:25:38
36285,21,-11,34,2021-09-21 04:26:37
36286,22,-11,34,2021-09-21 04:27:38
36287,21,-11,35,2021-09-21 04:28:38
36288,21,-11,34,2021-09-21 04:29:38
36289,22,-11,34,2021-09-21 04:30:38
36290,21,-11,34,2021-09-21 04:31:38
36291,21,-11,34,2021-09-21 04:32:38
36292,21,-11,34,2021-09-21 04:33:39
36293,21,-11,34,2021-09-21 04:34:39
36294,22,-11,34,2021-09-21 04:35:39
36295,23,-11,34,2021-09-21 04:36:39
36296,22,-11,34,2021-09-21 04:37:39
36297,21,-11,34,2021-09-21 04:38:39
36298,22,-11,35,2021-09-21 04:39:39
36299,21,-11,34,2021-09-21 04:40:39
36300,21,-11,34,2021-09-21 04:41:40
36301,22,-11,35,2021-09-21 04:42:40
36302,21,-11,34,2021-09-21 04:43:40
36303,22,-11,35,2021-09-21 04:44:40
36304,22,-11,34,2021-09-21 04:45:40
36305,21,-11,34,2021-09-21 04:46:40
36306,22,-11,34,2021-09-21 04:47:40
36307,21,-11,34,2021-09-21 04:48:41
36308,22,-11,34,2021-09-21 04:49:41
36309,22,-11,34,2021-09-21 04:50:41
36310,21,-11,35,2021-09-21 04:51:41
36311,20,-11,35,2021-09-21 04:52:41
36312,20,-11,34,2021-09-21 04:53:41
36313,22,-11,34,2021-09-21 04:54:41
36314,22,-11,34,2021-09-21 04:55:41
36315,23,-11,35,2021-09-21 04:56:42
36316,23,-11,35,2021-09-21 04:57:42
36317,22,-11,34,2021-09-21 04:58:42
36318,22,-11,34,2021-09-21 04:59:42
36319,22,-11,34,2021-09-21 05:00:42
36320,23,-11,35,2021-09-21 05:01:42
36321,24,-11,35,2021-09-21 05:02:42
36322,24,-11,35,2021-09-21 05:03:43
36323,22,-11,35,2021-09-21 05:04:43
36324,22,-11,35,2021-09-21 05:05:43
36325,23,-11,35,2021-09-21 05:06:43
36326,22,-11,35,2021-09-21 05:07:43
36327,22,-11,34,2021-09-21 05:08:43
36328,23,-11,35,2021-09-21 05:09:43
36329,23,-11,35,2021-09-21 05:10:44
36330,23,-11,35,2021-09-21 05:11:44
36331,22,-11,35,2021-09-21 05:12:44
36332,21,-11,35,2021-09-21 05:13:44
36333,23,-11,35,2021-09-21 05:14:44
36334,23,-11,35,2021-09-21 05:15:44
36335,24,-11,35,2021-09-21 05:16:45
36336,23,-11,35,2021-09-21 05:17:45
36337,24,-11,35,2021-09-21 05:18:45
36338,22,-11,35,2021-09-21 05:19:45
36339,23,-11,35,2021-09-21 05:20:45
36340,24,-11,35,2021-09-21 05:21:45
36341,25,-11,35,2021-09-21 05:22:45
36342,27,-11,35,2021-09-21 05:23:45
36343,26,-11,35,2021-09-21 05:24:46
36344,28,-11,35,2021-09-21 05:25:46
36345,27,-11,35,2021-09-21 05:26:46
36346,28,-11,35,2021-09-21 05:27:46
36347,26,-11,35,2021-09-21 05:28:46
36348,22,-11,35,2021-09-21 05:29:46
36349,26,-11,35,2021-09-21 05:30:46
36350,27,-11,35,2021-09-21 05:31:46
36351,34,-11,36,2021-09-21 05:32:47
36352,37,-11,36,2021-09-21 05:33:47
36353,34,-11,36,2021-09-21 05:34:47
36354,35,-11,36,2021-09-21 05:35:47
36355,35,-11,36,2021-09-21 05:36:47
36356,35,-11,36,2021-09-21 05:37:47
36357,37,-11,36,2021-09-21 05:38:47
36358,40,-11,36,2021-09-21 05:39:47
36359,43,-11,37,2021-09-21 05:40:48
36360,43,-11,37,2021-09-21 05:41:48
36361,43,-11,37,2021-09-21 05:42:48
36362,47,-11,37,2021-09-21 05:43:48
36363,46,-11,37,2021-09-21 05:44:48
36364,48,-11,37,2021-09-21 05:45:48
36365,53,15,38,2021-09-21 05:46:48
36366,69,142,39,2021-09-21 05:47:49
36367,77,141,40,2021-09-21 05:48:49
36368,81,115,41,2021-09-21 05:49:49
36369,39,-11,36,2021-09-21 05:50:49
36370,24,-11,35,2021-09-21 05:51:49
36371,30,-11,35,2021-09-21 05:52:50
36372,25,-11,35,2021-09-21 05:53:50
36373,25,-11,35,2021-09-21 05:54:50
36374,24,-11,35,2021-09-21 05:55:50
36375,23,-11,35,2021-09-21 05:56:51
36376,25,-11,35,2021-09-21 05:57:50
36377,26,-11,35,2021-09-21 05:58:50
36378,30,-11,35,2021-09-21 05:59:50
36379,33,-11,36,2021-09-21 06:00:52
36380,28,-11,35,2021-09-21 06:01:50
36381,39,-11,36,2021-09-21 06:02:51
36382,48,-11,37,2021-09-21 06:03:51
36383,56,40,38,2021-09-21 06:04:51
36384,51,-11,38,2021-09-21 06:05:51
36385,61,144,39,2021-09-21 06:06:51
36386,67,142,39,2021-09-21 06:07:51
36387,66,143,39,2021-09-21 06:08:51
36388,65,142,39,2021-09-21 06:09:52
36389,68,142,39,2021-09-21 06:10:52
36390,69,142,39,2021-09-21 06:11:52
36391,72,141,40,2021-09-21 06:12:52
36392,71,142,40,2021-09-21 06:13:52
36393,70,142,39,2021-09-21 06:14:52
36394,61,91,39,2021-09-21 06:15:52
36395,39,-11,36,2021-09-21 06:16:53
36396,41,-11,37,2021-09-21 06:17:53
36397,30,-11,35,2021-09-21 06:18:53
36398,25,-11,35,2021-09-21 06:19:53
36399,29,-11,35,2021-09-21 06:20:53
36400,32,-11,36,2021-09-21 06:21:53
36401,36,-11,36,2021-09-21 06:22:53
36402,45,-11,37,2021-09-21 06:23:54
36403,49,-11,37,2021-09-21 06:24:54
36404,53,15,38,2021-09-21 06:25:54
36405,56,67,38,2021-09-21 06:26:54
36406,53,14,38,2021-09-21 06:27:54
36407,55,15,38,2021-09-21 06:28:54
36408,53,-11,38,2021-09-21 06:29:54
36409,55,39,38,2021-09-21 06:30:55
36410,64,143,39,2021-09-21 06:31:55
36411,66,143,39,2021-09-21 06:32:55
36412,74,116,40,2021-09-21 06:33:55
36413,56,41,38,2021-09-21 06:34:55
36414,59,66,38,2021-09-21 06:35:55
36415,56,-13,38,2021-09-21 06:36:55
36416,68,118,39,2021-09-21 06:37:55
36417,69,115,39,2021-09-21 06:38:56
36418,64,91,39,2021-09-21 06:39:56
36419,44,-11,37,2021-09-21 06:40:56
36420,38,-11,37,2021-09-21 06:41:56
36421,39,-11,36,2021-09-21 06:42:56
36422,46,-11,37,2021-09-21 06:43:56
36423,39,-11,36,2021-09-21 06:44:56
36424,32,-11,36,2021-09-21 06:45:57
36425,29,-11,36,2021-09-21 06:46:57
36426,31,-11,36,2021-09-21 06:47:57
36427,37,-11,38,2021-09-21 06:48:57
36428,33,-11,40,2021-09-21 06:49:57
36429,31,-11,44,2021-09-21 06:50:57
36430,27,-11,45,2021-09-21 06:51:57
36431,24,-11,45,2021-09-21 06:52:57
36432,26,-11,45,2021-09-21 06:53:58
36433,23,-11,45,2021-09-21 06:54:58
36434,23,-11,45,2021-09-21 06:55:58
36435,22,-11,45,2021-09-21 06:56:58
36436,22,-11,45,2021-09-21 06:57:58
36437,21,-11,45,2021-09-21 06:58:58
36438,21,-11,44,2021-09-21 06:59:58
36439,20,-11,45,2021-09-21 07:01:01
36440,21,-11,44,2021-09-21 07:01:59
36441,21,-11,44,2021-09-21 07:02:59
36442,19,-11,44,2021-09-21 07:03:59
36443,21,-11,45,2021-09-21 07:04:59
36444,21,-11,44,2021-09-21 07:05:59
36445,22,-11,44,2021-09-21 07:06:59
36446,21,-11,45,2021-09-21 07:08:00
36447,20,-11,44,2021-09-21 07:09:00
36448,22,-11,44,2021-09-21 07:10:00
36449,22,-11,44,2021-09-21 07:11:00
36450,21,-11,44,2021-09-21 07:12:00
36451,22,-11,45,2021-09-21 07:13:00
36452,23,-11,44,2021-09-21 07:14:01
36453,23,-11,45,2021-09-21 07:15:00
36454,22,-11,45,2021-09-21 07:16:01
36455,23,-11,45,2021-09-21 07:17:01
36456,23,-11,44,2021-09-21 07:18:01
36457,22,-11,44,2021-09-21 07:19:01
36458,23,-11,45,2021-09-21 07:20:01
36459,22,-11,44,2021-09-21 07:21:01
36460,24,-11,45,2021-09-21 07:22:02
36461,22,-11,45,2021-09-21 07:23:02
36462,23,-11,44,2021-09-21 07:24:02
36463,24,-11,45,2021-09-21 07:25:02
36464,23,-11,45,2021-09-21 07:26:02
36465,23,-11,45,2021-09-21 07:27:02
36466,25,-11,44,2021-09-21 07:28:02
36467,25,-11,44,2021-09-21 07:29:03
36468,25,-11,44,2021-09-21 07:30:03
36469,25,-11,44,2021-09-21 07:31:03
36470,25,-11,44,2021-09-21 07:32:03
36471,25,-11,45,2021-09-21 07:33:03
36472,25,-11,45,2021-09-21 07:34:03
36473,26,-11,45,2021-09-21 07:35:03
36474,25,-11,44,2021-09-21 07:36:04
36475,24,-11,44,2021-09-21 07:37:04
36476,24,-11,45,2021-09-21 07:38:04
36477,27,-11,45,2021-09-21 07:39:04
36478,26,-11,44,2021-09-21 07:40:04
36479,25,-11,45,2021-09-21 07:41:04
36480,25,-11,44,2021-09-21 07:42:04
36481,26,-11,44,2021-09-21 07:43:05
36482,26,-11,45,2021-09-21 07:44:05
36483,26,-11,45,2021-09-21 07:45:05
36484,26,-11,44,2021-09-21 07:46:05
36485,26,-11,45,2021-09-21 07:47:05
36486,27,-11,44,2021-09-21 07:48:05
36487,26,-11,44,2021-09-21 07:49:05
36488,27,-11,45,2021-09-21 07:50:05
36489,26,-11,45,2021-09-21 07:51:06
36490,26,-11,44,2021-09-21 07:52:06
36491,26,-11,45,2021-09-21 07:53:06
36492,27,-11,44,2021-09-21 07:54:06
